,unique_add,Lon,Lat,X,Y
969,61 TELOK BLANGAH HTS,103.812007084346,1.27570500784019,25628.1992569054,28686.5085671023
970,70C TELOK BLANGAH HTS,103.810862988227,1.2759961853765,25500.870687658,28718.7065585349
971,4A BOON TIONG RD,103.832481682655,1.28667370705366,27906.8604245437,29899.360809803
972,111A DEPOT RD,103.808687895607,1.28112269302349,25258.8055449454,29285.5715322606
973,112B DEPOT RD,103.80773165728,1.28156873918268,25152.3844946465,29334.8940592315
974,4 EVERTON PK,103.840085627903,1.27688307363768,28753.1185924383,28816.7641411796
975,1 EVERTON PK,103.840001188095,1.27742654288695,28743.7209585849,28876.8581355158
976,56 HAVELOCK RD,103.828914256572,1.29012952655141,27509.8364928439,30281.4878992978
977,140 JLN BT MERAH,103.829524327849,1.27815614255865,27577.7302439036,28957.5328453816
978,25A JLN MEMBINA,103.826183412946,1.28346637277709,27205.914851103,29544.7114499472
979,22 JLN MEMBINA,103.826444566955,1.2848879468295,27234.979561395,29701.9016854987
980,7 KIM TIAN PL,103.827043785507,1.28348511207749,27301.6672241082,29546.7832934335
981,8 KIM TIAN PL,103.827236715363,1.28302965610411,27323.1386053264,29496.4212730974
982,63B LENGKOK BAHRU,103.815318433481,1.28907506834277,25996.7366270702,30164.8980171885
983,63A LENGKOK BAHRU,103.815399530717,1.28965100014149,26005.7625095472,30228.5815219823
984,51 LENGKOK BAHRU,103.812272115642,1.28761342640189,25657.7059705639,30003.2797874957
985,87 REDHILL CL,103.819023673783,1.28603089023714,26409.096528885,29828.2858936545
986,83 REDHILL LANE,103.819435857134,1.28686897459749,26454.9695953587,29920.9566832371
987,106 SPOTTISWOODE PK RD,103.83405815603,1.27356673846343,28082.3090948407,28450.0599817168
988,103 SPOTTISWOODE PK RD,103.835279824837,1.27466096925721,28218.2711826917,28571.0544305481
989,25 TELOK BLANGAH CRES,103.819194353538,1.27633689840283,26428.0858446332,28756.374247035
990,48 TELOK BLANGAH DR,103.810554542558,1.27234669758392,25466.5395600749,28315.1653548479
991,86 TELOK BLANGAH HTS,103.808525245963,1.27675646378157,25240.6992976218,28802.7766097412
992,84 TELOK BLANGAH HTS,103.809948605569,1.27685313589348,25399.108001126,28813.4646282755
993,250 BANGKIT RD,103.773698672408,1.38065502521671,21365.0550875347,40291.4167595468
994,251 BANGKIT RD,103.774174995217,1.38030045457366,21418.0628625955,40252.2087938916
995,131 CASHEW RD,103.770871763692,1.37457987035667,21050.4380116044,39619.6646866687
996,454 FAJAR RD,103.771537431563,1.38450243119902,21124.5471720491,40716.8497667443
997,216 PETIR RD,103.774664267756,1.37463746606325,21472.4973493367,39626.0226279888
998,547C SEGAR RD,103.768773256544,1.38853827277489,20816.9418258853,41163.1211305484
999,636A SENJA RD,103.758538070592,1.38691566473158,19677.8919473477,40983.7347771768
1000,272 BANGKIT RD,103.774462082623,1.37757317337748,21450.0046355445,39950.6389442161
1001,248 BANGKIT RD,103.774298960743,1.38137164749459,21431.8616126208,40370.6555865332
1002,240 BT PANJANG RING RD,103.771222864624,1.37934514194061,21089.5249658609,40146.5834888835
1003,236 BT PANJANG RING RD,103.771215066012,1.37902490874965,21088.6561536565,40111.1737314332
1004,450 BT PANJANG RING RD,103.772431736418,1.38452839749609,21224.0719952052,40719.7184149008
1005,435 BT PANJANG RING RD,103.770196329443,1.38603975530039,20975.3040983025,40886.8432988729
1006,539 BT PANJANG RING RD,103.763248348163,1.38294179147406,20202.0724958796,40544.3076703884
1007,402 FAJAR RD,103.768073595,1.38031226320182,20739.0534957973,40253.5322917476
1008,419 FAJAR RD,103.769613738594,1.38394510110813,20910.4629642041,40655.2286618259
1009,436 FAJAR RD,103.770268856173,1.38225913645163,20983.3642807584,40468.8011884745
1010,443A FAJAR RD,103.769766736479,1.38146636369732,20927.482348768,40381.1418386865
1011,170 GANGSA RD,103.766097785672,1.37856275551968,20519.1651901994,40060.0866112802
1012,173 GANGSA RD,103.766762151697,1.37992941455809,20593.1050920794,40211.2028494664
1013,502 JELAPANG RD,103.766750828138,1.38371721293326,20591.8566588229,40630.0386772007
1014,515 JELAPANG RD,103.767265836753,1.38820615707893,20649.1844318593,41126.4020709246
1015,501 JELAPANG RD,103.766847124866,1.38288227586953,20602.5706775552,40537.7152127307
1016,519 JELAPANG RD,103.766289444489,1.38774050396782,20540.5230967458,41074.9155344591
1017,518 JELAPANG RD,103.766924336092,1.38703281233192,20611.1761680059,40996.6605380159
1018,185 JELEBU RD,103.762296482155,1.37935525582195,20096.1299824035,40147.7296163552
1019,175 LOMPANG RD,103.765989537263,1.37979604054277,20507.1223464459,40196.4574379828
1020,178 LOMPANG RD,103.764815490957,1.38023381201566,20376.4670533761,40244.8677484598
1021,125 PENDING RD,103.770506986516,1.37720623303834,21009.8504312504,39910.0757598579
1022,113 PENDING RD,103.769359493878,1.37838181779224,20882.1521991175,40040.0694250725
1023,137 PETIR RD,103.769509869284,1.37499058666436,20898.8770762002,39665.0836425833
1024,150 PETIR RD,103.766883474367,1.37704616042499,20606.5978933247,39892.3866658863
1025,207 PETIR RD,103.774851276857,1.37370703550109,21493.3066486781,39523.1397839151
1026,415 SAUJANA RD,103.768931967946,1.38335905386749,20834.5887868246,40590.4285408445
1027,546A SEGAR RD,103.77035294286,1.38852628729508,20992.7404848784,41161.7910948079
1028,459 SEGAR RD,103.771717424957,1.38761161193831,21144.5870895125,41060.6468739863
1029,458 SEGAR RD,103.771067583616,1.38804394182061,21072.2693699514,41108.4536408689
1030,460 SEGAR RD,103.772083507035,1.38725146572543,21185.3262821967,41020.8226521816
1031,486 SEGAR RD,103.77162077126,1.38924060817621,21133.8354779445,41240.7734006308
1032,482 SEGAR RD,103.772291892028,1.38916099716883,21208.5223028585,41231.9684744347
1033,476 SEGAR RD,103.772905851405,1.38889498981622,21276.8472818825,41202.5529582109
1034,651 SENJA LINK,103.763652921172,1.38661244316801,20247.1082893889,40950.1886800192
1035,635A SENJA RD,103.757208072494,1.38656225824527,19529.8789341915,40944.6615645848
1036,616 SENJA RD,103.761181895733,1.38482207165437,19972.1087654689,40752.2265623622
1037,606 SENJA RD,103.761571341904,1.38129574701623,20015.4373841602,40362.3018651698
1038,636B SENJA RD,103.758331445094,1.38762470759976,19654.8996604839,41062.1379354
1039,614 SENJA RD,103.760865902822,1.38454850292013,19936.9418480508,40721.977768546
1040,613 BT PANJANG RING RD,103.762046231912,1.38436672930183,20068.2968763681,40701.8741672449
1041,443D FAJAR RD,103.770645093029,1.38061381455692,21025.2298964569,40286.8686317783
1042,418 FAJAR RD,103.768865859999,1.38431966142748,20827.2346958928,40696.6479155682
1043,520 JELAPANG RD,103.7665076307,1.38646757937131,20564.8004411254,40934.1612075493
1044,183 JELEBU RD,103.763048292356,1.3799638356862,20179.79907363,40215.0208529327
1045,136 PETIR RD,103.768753597677,1.37461056095475,20814.7121954011,39623.0645682085
1046,410 SAUJANA RD,103.767319126589,1.38249502425508,20655.0973127466,40494.893401159
1047,547A SEGAR RD,103.77000953634,1.38806381747058,20954.5224033622,41110.6545167696
1048,473 SEGAR RD,103.772144523474,1.38823731294211,21192.1194468541,41129.832523128
1049,549A SEGAR RD,103.768385840702,1.38969403291015,20773.8309550695,41290.9204880148
1050,629 SENJA RD,103.759278980746,1.38652802373559,19760.3444169676,40940.8687743489
1051,627 SENJA RD,103.759378313644,1.38553502172905,19771.3954696991,40831.0672140215
1052,612 SENJA RD,103.761034236428,1.38402104593465,19955.673462186,40663.6536340211
1053,625 SENJA RD,103.760361050815,1.38563406119189,19880.7619277611,40842.0151134636
1054,133A CASHEW RD,103.770345210824,1.37467345904799,20991.8394070035,39630.0147934332
1055,531 JELAPANG RD,103.764236401698,1.38555067626764,20312.0387745751,40832.7818952985
1056,513 JELAPANG RD,103.76772541267,1.38805668293303,20700.3288493054,41109.8725434095
1057,542 JELAPANG RD,103.763951611228,1.38295895175771,20280.3368451288,40546.2028699201
1058,181 JELEBU RD,103.762997101416,1.37925788735519,20174.0998544395,40136.9607823044
1059,124 PENDING RD,103.771170930202,1.37699935766576,21083.7385446094,39887.198582137
1060,484 SEGAR RD,103.771882173939,1.38840059034957,21162.9237972638,41147.8876780942
1061,467 SEGAR RD,103.773788455756,1.38698243415701,21375.0644070702,40991.0696479399
1062,4 QUEEN'S RD,103.808061967625,1.31883225284458,25189.1865793495,33455.3014395628
1063,6 FARRER RD,103.808057179008,1.31731971195622,25188.6519559529,33288.0524265915
1064,5 TOH YI DR,103.774522626293,1.33820236785945,21456.6365021169,35597.2136123087
1065,9 JLN KUKOH,103.838857901085,1.2876742577682,28616.4798032753,30009.99719139
1066,32 NEW MKT RD,103.842578771054,1.28485860802646,29030.582384252,29698.6583802402
1067,640 ROWELL RD,103.854713903431,1.30743547948389,30381.1007417506,32195.1006872542
1068,4 SAGO LANE,103.842908159495,1.28180062242257,29067.241846215,29360.5222637244
1069,8 SELEGIE RD,103.850493368737,1.30320667141798,29911.3976302277,31727.4972354937
1070,34 UPP CROSS ST,103.842303340846,1.2862352148315,28999.9287561541,29850.876342766
1071,263 WATERLOO ST,103.852267043086,1.29860886084679,30108.7952499893,31219.0964159854
1072,232 BAIN ST,103.853347534791,1.29685311080014,30229.0458933879,31024.9555404671
1073,233 BAIN ST,103.853907185582,1.29679486357103,30291.3301395625,31018.5153610352
1074,1A CANTONMENT RD,103.840965923691,1.27784271048219,28851.0881860554,28922.8760948293
1075,671A KLANG LANE,103.852065291651,1.30882069575537,30086.3337122202,32348.2684288416
1076,8 TG PAGAR PLAZA,103.842917174799,1.27727257328258,29068.2470459538,28859.8339988776
1077,262 WATERLOO ST,103.851856012904,1.29853916273521,30063.0513067329,31211.3892187551
1078,1G CANTONMENT RD,103.841274606704,1.27553229128302,28885.4429226657,28667.4019931853
1079,535 CHOA CHU KANG ST 51,103.743931875351,1.39133994451668,18052.4277007971,41473.0061704405
1080,166A TECK WHYE CRES,103.753025884378,1.38329360087486,19064.4426095299,40583.2450402696
1081,801A KEAT HONG CL,103.743195889916,1.37584281436757,17970.4569764053,39759.4131782111
1082,2 TECK WHYE AVE,103.751888178683,1.38194642527068,18937.8252168279,40434.2853656542
1083,110 TECK WHYE LANE,103.751983012288,1.37821371288758,18948.3648919733,40021.5402129442
1084,16 TECK WHYE LANE,103.754911815576,1.37842710387364,19274.3051903453,40045.1249955874
1085,808A CHOA CHU KANG AVE 1,103.745373277908,1.3754798756659,18212.7721023951,39719.2721716892
1086,808D CHOA CHU KANG AVE 1,103.745409019573,1.37488445323866,18216.7472875007,39653.4331627041
1087,297C CHOA CHU KANG AVE 2,103.74306718468,1.37780775426379,17956.1418848457,39976.6870564483
1088,252 CHOA CHU KANG AVE 2,103.745020692529,1.37803539434682,18173.5441296017,40001.85022364
1089,281 CHOA CHU KANG AVE 3,103.74259978067,1.38032442970476,17904.1361919222,40254.9705657978
1090,402 CHOA CHU KANG AVE 3,103.739438134005,1.37920252711367,17552.279386512,40130.9297654778
1091,473 CHOA CHU KANG AVE 3,103.738115482342,1.37961821111761,17405.0864843754,40176.8999013752
1092,426 CHOA CHU KANG AVE 4,103.739234509084,1.38053535977727,17529.6242849873,40278.30872491
1093,417 CHOA CHU KANG AVE 4,103.741578052416,1.38296498350584,17790.4418359408,40546.9543331526
1094,431 CHOA CHU KANG AVE 4,103.741773099201,1.38403775540864,17812.1526671769,40665.5753180403
1095,435 CHOA CHU KANG AVE 4,103.741050016887,1.38513876368188,17731.687472295,40787.3225013576
1096,425 CHOA CHU KANG AVE 4,103.739482403988,1.38121893045435,17557.2148839375,40353.8935100976
1097,815C CHOA CHU KANG AVE 7,103.747457565703,1.37630418227263,18444.7310982924,39810.411461832
1098,812B CHOA CHU KANG AVE 7,103.746249268178,1.37298072773967,18310.249024041,39442.925207939
1099,812C CHOA CHU KANG AVE 7,103.745917783867,1.3727609833656,18273.3579514669,39418.6283104401
1100,815B CHOA CHU KANG AVE 7,103.747376759116,1.37684626113984,18435.7404780164,39870.3521790989
1101,667 CHOA CHU KANG CRES,103.749629714805,1.40258973962651,18686.5675663883,42716.9296183418
1102,669 CHOA CHU KANG CRES,103.748268655447,1.40292361646725,18535.101400042,42753.8535316791
1103,687A CHOA CHU KANG DR,103.750161262445,1.40451101735306,18745.7291857535,42929.3729079869
1104,785 CHOA CHU KANG DR,103.748044130582,1.39485524508122,18510.0823992565,41861.6937848702
1105,688B CHOA CHU KANG DR,103.75033691367,1.40343593772923,18765.2725569448,42810.4952203278
1106,787 CHOA CHU KANG NTH 6,103.747752649661,1.39582035325566,18477.6482872842,41968.411854893
1107,636 CHOA CHU KANG NTH 6,103.748932039354,1.39727775331581,18608.9045814388,42129.5592055637
1108,551 CHOA CHU KANG ST 52,103.743062965588,1.39428872870193,17955.7418026375,41799.0718690697
1109,704 CHOA CHU KANG ST 53,103.745719464356,1.39045874428793,18251.359544117,41375.55994053
1110,767 CHOA CHU KANG ST 54,103.749398690897,1.39381403543098,18660.8230420332,41746.5565541033
1111,771 CHOA CHU KANG ST 54,103.749319274696,1.39426765794686,18651.9868490109,41796.7162027005
1112,640 CHOA CHU KANG ST 64,103.749623257764,1.39780253841646,18685.8300869651,42187.5845950879
1113,803D KEAT HONG CL,103.744347570659,1.37289698327409,18098.6127999155,39433.6729512122
1114,805B KEAT HONG CL,103.74315742408,1.37274770355775,17966.1632813066,39417.1713005081
1115,804A KEAT HONG CL,103.742000829882,1.37367233098073,17837.452252171,39519.4169127215
1116,803B KEAT HONG CL,103.743367182453,1.37381927100149,17989.5113077825,39535.6590457316
1117,803A KEAT HONG CL,103.742970078269,1.37386468483914,17945.3186289603,39540.6823505778
1118,817B KEAT HONG LINK,103.748768050663,1.37708774602652,18590.5750471996,39897.0488434173
1119,115 TECK WHYE LANE,103.751182368998,1.37893677955462,18859.2659666128,40101.4963911437
1120,818C CHOA CHU KANG AVE 1,103.748150083183,1.37672184041416,18521.8014361206,39856.5912640542
1121,808C CHOA CHU KANG AVE 1,103.746186610645,1.37503135118645,18303.2842701841,39669.6732374914
1122,297 CHOA CHU KANG AVE 2,103.741911971924,1.3770789738897,17827.5778673068,39896.1070248373
1123,276 CHOA CHU KANG AVE 2,103.744327184637,1.37956864583538,18096.3716070605,40171.3924601302
1124,447 CHOA CHU KANG AVE 4,103.737541420963,1.38063153989996,17341.2050875044,40288.9513717368
1125,485A CHOA CHU KANG AVE 5,103.738364995209,1.37461810751349,17432.832146205,39624.0119863674
1126,490D CHOA CHU KANG AVE 5,103.741368197927,1.37602869228672,17767.0580327073,39779.9744011573
1127,486 CHOA CHU KANG AVE 5,103.738349548996,1.37544982404192,17431.1168293003,39715.9791664016
1128,487B CHOA CHU KANG AVE 5,103.738360161731,1.37635512444695,17432.3018813981,39816.0827739425
1129,484 CHOA CHU KANG AVE 5,103.737135249373,1.37647656461683,17295.9846895626,39829.5164920837
1130,812A CHOA CHU KANG AVE 7,103.746795820058,1.37338320239004,18371.0752311721,39487.4266504627
1131,686B CHOA CHU KANG CRES,103.748504488379,1.40466479917824,18561.3533974113,42946.3839688543
1132,690D CHOA CHU KANG CRES,103.752101604265,1.40214978725236,18961.6537475446,42668.2721697781
1133,692A CHOA CHU KANG CRES,103.751271374918,1.4002092135442,18869.2529181084,42453.6963493414
1134,674A CHOA CHU KANG CRES,103.746535330738,1.40163882695973,18342.2005432807,42611.794927083
1135,686D CHOA CHU KANG CRES,103.748355036188,1.40411744569373,18544.7192032076,42885.8609258495
1136,692B CHOA CHU KANG CRES,103.751377169268,1.40067815960728,18881.0282231532,42505.549673235
1137,683A CHOA CHU KANG CRES,103.745492505499,1.40385480382021,18226.1573312264,42856.8310540058
1138,352 CHOA CHU KANG CTRL,103.743157330273,1.38284472448446,17966.1950929575,40533.6499501057
1139,224 CHOA CHU KANG CTRL,103.74466959968,1.38078152626664,18134.4831452752,40305.5053557847
1140,213 CHOA CHU KANG CTRL,103.747211973147,1.38217295387287,18417.4231417747,40459.3521293178
1141,760 CHOA CHU KANG NTH 5,103.747272500906,1.39302712654645,18424.2027766434,41659.5525969677
1142,517 CHOA CHU KANG ST 51,103.742897400008,1.39107222845659,17937.3028799044,41443.4078355953
1143,550 CHOA CHU KANG ST 52,103.742692606674,1.39401069858338,17914.5245271502,41768.3302519433
1144,609 CHOA CHU KANG ST 62,103.744719393752,1.39929966313489,18140.1014278764,42353.1492855698
1145,626 CHOA CHU KANG ST 62,103.745878081637,1.39832082870875,18269.0438860152,42244.9097650778
1146,154 JLN TECK WHYE,103.757746962906,1.37964487632189,19589.8261893429,40179.7700023949
1147,805D KEAT HONG CL,103.744743989242,1.37241665311801,18142.7274176078,39380.5587841887
1148,458 CHOA CHU KANG AVE 4,103.73600232931,1.37810129875023,17169.9119086917,40009.1767101698
1149,690B CHOA CHU KANG CRES,103.751873055849,1.40318377742922,18936.2233745931,42782.6065725423
1150,557 CHOA CHU KANG NTH 6,103.744332777955,1.39556990952056,18097.0606274419,41940.7331458423
1151,768 CHOA CHU KANG ST 54,103.749961592812,1.39412652775516,18723.4678706974,41781.1081839483
1152,1 TECK WHYE AVE,103.751710905678,1.38253882861956,18918.0992086232,40499.791063603
1153,109 TECK WHYE LANE,103.752077659463,1.37865989251211,18958.8996334383,40070.8761788998
1154,423 CLEMENTI AVE 1,103.769918822857,1.30945612208303,20944.2007182343,32418.6120705027
1155,418 CLEMENTI AVE 1,103.77000324485,1.31017571904177,20953.5981099429,32498.181211995
1156,351 CLEMENTI AVE 2,103.770861377512,1.31535006995344,21049.1145440163,33070.3322772011
1157,367 CLEMENTI AVE 2,103.77164865498,1.31294067164982,21136.72440565,32803.9110630825
1158,331 CLEMENTI AVE 2,103.767942210615,1.31413785421482,20724.2357135648,32936.299924653
1159,440B CLEMENTI AVE 3,103.763566375801,1.31623936538205,20237.2534273742,33168.6875757352
1160,434 CLEMENTI AVE 3,103.761612603199,1.31456889716041,20019.8119855793,32983.9818058349
1161,429 CLEMENTI AVE 3,103.762860973019,1.31291218870832,20158.7384894872,32800.7874071635
1162,376 CLEMENTI AVE 4,103.766692603667,1.31810006477416,20585.1780584836,33374.4247817099
1163,312A CLEMENTI AVE 4,103.764441220265,1.31908894426179,20334.6239267895,33483.7768927477
1164,327 CLEMENTI AVE 5,103.766533052946,1.31398325156569,20567.40942025,32919.2088957708
1165,339 CLEMENTI AVE 5,103.769139839665,1.31966316716168,20857.5361559996,33547.2575717829
1166,208B CLEMENTI AVE 6,103.762449443017,1.32262137935118,20112.9696356803,33874.3819536772
1167,208A CLEMENTI AVE 6,103.762384826925,1.3219234293777,20105.7762980107,33797.2063740697
1168,608 CLEMENTI WEST ST 1,103.766529796163,1.30434110257324,20567.0185697759,31853.0289458875
